95	-76.0150653312463	34.6980295688116	38	1	2004	2	23	0
96	-75.9715579772402	34.6962375626268	43	1	2004	2	23	0
96	-75.9280544808056	34.6944301061239	43	1	2004	2	23	0
96	-75.884554874715	34.6926072038243	45	1	2004	2	23	0
95	-76.1435039901731	34.7392544207671	33	1	2004	2	23	0
95	-76.0999665620024	34.7375064655332	33	1	2004	2	23	0
95	-76.0564328994985	34.735743026131	33	1	2004	2	23	0
95	-76.0129030355442	34.7339641069766	38	1	2004	2	23	0
96	-75.969377003004	34.7321697125241	43	1	2004	2	23	0
96	-75.9258548347242	34.7303598472656	43	1	2004	2	23	0
96	-75.8823365635332	34.7285345157312	45	1	2004	2	23	0
96	-75.8388222222405	34.7266937224887	45	1	2004	2	23	0
96	-75.7953118436374	34.7248374721439	45	1	2004	2	23	0
96	-75.7518054604962	34.7229657693405	45	1	2004	2	23	0
95	-76.0978378776144	34.7734453922616	33	1	2004	2	23	0
95	-76.0542854904858	34.7716796036036	33	1	2004	2	23	0
95	-76.0107369085018	34.7698983146713	38	1	2004	2	23	0
96	-75.9671921645831	34.7681015299276	43	1	2004	2	23	0
96	-75.9236512916322	34.7662892538731	45	1	2004	2	23	0
96	-75.8801143225331	34.7644614910465	45	1	2004	2	23	0
96	-75.8365812901515	34.7626182460246	45	1	2004	2	23	0
96	-75.7930522273343	34.7607595234218	45	1	2004	2	23	0
96	-75.7495271669099	34.7588853278908	45	1	2004	2	23	0
96	-75.7060061416873	34.7569956641218	45	1	2004	2	23	0
96	-75.6624891844568	34.7550905368432	45	1	2004	2	23	0
95	-76.0957054210903	34.8093839921678	33	1	2004	2	23	0
95	-76.0521342764001	34.8076158522599	33	1	2004	2	23	0
96	-76.0085669434679	34.8058321915389	38	1	2004	2	23	0
96	-75.9650034552704	34.804033014476	43	1	2004	2	23	0
96	-75.9214438447662	34.8022183255805	45	1	2004	2	23	0
96	-75.8778881448957	34.8003881293999	45	1	2004	2	23	0
96	-75.8343363885804	34.7985424305196	45	1	2004	2	23	0
96	-75.7907886087233	34.796681233563	45	1	2004	2	23	0
96	-75.7472448382086	34.7948045431917	45	1	2004	2	23	0
96	-75.7037051099013	34.7929123641049	45	1	2004	2	23	0
96	-75.6601694566474	34.7910047010399	45	1	2004	2	23	0
96	-75.6166379112736	34.789081558772	45	1	2004	2	23	0
95	-76.1371629064555	34.8470772122487	33	1	2004	2	23	0
95	-76.093569185873	34.8453222649034	33	1	2004	2	23	0
95	-76.0499792506284	34.8435517717474	33	1	2004	2	23	0
96	-76.006393133773	34.8417657372221	38	1	2004	2	23	0
96	-75.9628108683402	34.8399641658075	43	1	2004	2	23	0
96	-75.9192324873448	34.8381470620216	45	1	2004	2	23	0
96	-75.8756580237833	34.8363144304204	45	1	2004	2	23	0
96	-75.8320875106335	34.8344662755982	45	1	2004	2	23	0
96	-75.7885209808547	34.8326026021875	45	1	2004	2	23	0
96	-75.7449584673869	34.8307234148584	45	1	2004	2	23	0
96	-75.7014000031513	34.8288287183195	45	1	2004	2	23	0
96	-75.6578456210498	34.8269185173171	45	1	2004	2	23	0
96	-75.6142953539649	34.8249928166354	45	1	2004	2	23	0
96	-75.5707492347598	34.8230516210967	45	1	2004	2	23	0
95	-76.135041716167	34.8830174921345	33	1	2004	2	23	0
95	-76.0914291653876	34.8812602101199	33	1	2004	2	23	0
95	-76.0478204065392	34.8794873617128	33	1	2004	2	23	0
96	-76.0042154727295	34.8776989513634	38	1	2004	2	23	0
96	-75.9606143970485	34.8758949835601	43	1	2004	2	23	0
96	-75.9170172125675	34.8740754628297	45	1	2004	2	23	0
96	-75.8734239523394	34.8722403937368	45	1	2004	2	23	0
96	-75.8298346493983	34.8703897808848	45	1	2004	2	23	0
96	-75.7862493367598	34.8685236289147	45	1	2004	2	23	0
96	-75.74266804742	34.8666419425059	45	2	2004	2	23	0
96	-75.6990908143565	34.8647447263758	45	2	2004	2	23	0
96	-75.6555176705272	34.8628319852799	45	2	2004	2	23	0
96	-75.6119486488708	34.8609037240116	45	1	2004	2	23	0
96	-75.5683837823061	34.8589599474024	45	1	2004	2	23	0
NA	-75.5248231037326	34.8570006603218	45	1	2004	2	23	0
95	-76.0892853530412	34.9171978274683	33	1	2004	2	23	0
95	-76.0456577374829	34.9154226218029	33	1	2004	2	23	0
96	-76.0020339536313	34.913631833605	38	1	2004	2	23	0
96	-75.9584140346329	34.9118254673715	43	1	2004	2	23	0
96	-75.9147980136155	34.9100035276379	45	1	2004	2	23	0
96	-75.8711859236887	34.9081660189778	45	1	2004	2	23	0
96	-75.8275777979432	34.9063129460031	45	1	2004	2	23	0
96	-75.7839736694507	34.9044443133639	45	1	2004	2	23	0
96	-75.7403735712642	34.9025601257485	45	2	2004	2	23	0
96	-75.6967775364171	34.9006603878835	45	2	2004	2	23	0
96	-75.6531855979238	34.8987451045334	45	3	2004	2	23	0
96	-75.6095977887791	34.8968142805008	45	2	2004	2	23	0
96	-75.5660141419581	34.8948679206265	45	1	2004	2	23	0
96	-75.5224346904163	34.8929060297892	45	1	2004	2	23	0
95	-76.0871377422228	34.9531351165994	33	1	2004	2	23	0
95	-76.043491236792	34.951357551664	33	1	2004	2	23	0
96	-75.999848569754	34.9495643835886	38	1	2004	2	23	0
96	-75.9562097743122	34.9477556168789	43	2	2004	2	23	0
96	-75.9125748836512	34.945931256079	45	1	2004	2	23	0
96	-75.8689439309372	34.9440913057713	45	1	2004	2	23	0
96	-75.8253169493176	34.9422357705766	45	1	2004	2	23	0
